measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Andhra Pradesh,Both,35-39 years,Non-communicable diseases,Number,2010,4415.9106771801125,5596.09447510009,3300.4369319338916
Deaths,Andhra Pradesh,Male,35-39 years,Non-communicable diseases,Rate,2010,157.28039849109638,209.94259671069173,112.8183395151485
Deaths,Andhra Pradesh,Female,35-39 years,Non-communicable diseases,Rate,2010,76.25151356804773,108.400192394068,46.773644271385436
Deaths,Andhra Pradesh,Both,35-39 years,Non-communicable diseases,Rate,2010,116.59123033621523,147.75107279711943,87.13989721979169
Deaths,Andhra Pradesh,Male,40-44 years,Non-communicable diseases,Number,2010,4341.319852783035,5947.242394017737,3048.6788273936286
Deaths,Andhra Pradesh,Female,40-44 years,Non-communicable diseases,Number,2010,2015.4399553530873,2874.1116061441876,1255.5067691785391
Deaths,Andhra Pradesh,Both,40-44 years,Non-communicable diseases,Number,2010,6356.759808136116,8125.1395966772825,4764.39226273316
Deaths,Andhra Pradesh,Male,40-44 years,Non-communicable diseases,Rate,2010,256.06513501863844,350.7876586509673,179.82097197113129
Deaths,Andhra Pradesh,Female,40-44 years,Non-communicable diseases,Rate,2010,122.21862228191334,174.28946957929116,76.13539028392184
Deaths,Andhra Pradesh,Both,40-44 years,Non-communicable diseases,Rate,2010,190.06939181640436,242.94457997094858,142.45703268407715
Deaths,Andhra Pradesh,Male,45-49 years,Non-communicable diseases,Number,2010,5316.14143725889,7568.018351127317,3557.3853245489213
Deaths,Andhra Pradesh,Female,45-49 years,Non-communicable diseases,Number,2010,3019.01803423369,4320.621875307633,1955.368309301842
Deaths,Andhra Pradesh,Both,45-49 years,Non-communicable diseases,Number,2010,8335.159471492589,10748.080336851795,6203.990522945655
Deaths,Andhra Pradesh,Male,45-49 years,Non-communicable diseases,Rate,2010,373.10415891692077,531.1482312669832,249.6689140279141
Deaths,Andhra Pradesh,Female,45-49 years,Non-communicable diseases,Rate,2010,222.67175009728578,318.67329826254917,144.22082895159977
Deaths,Andhra Pradesh,Both,45-49 years,Non-communicable diseases,Rate,2010,299.7550842616251,386.5303043142376,223.11243214053178
Deaths,Andhra Pradesh,Male,50-54 years,Non-communicable diseases,Number,2010,6460.552425744766,9129.504810388653,4334.763875251331
Deaths,Andhra Pradesh,Female,50-54 years,Non-communicable diseases,Number,2010,4030.4809853467937,5622.508046077679,2686.8898419183174
Deaths,Andhra Pradesh,Both,50-54 years,Non-communicable diseases,Number,2010,10491.033411091568,13676.495109302352,7858.247498978762
Deaths,Andhra Pradesh,Male,50-54 years,Non-communicable diseases,Rate,2010,581.283218528254,821.4201495532524,390.01703429031915
Deaths,Andhra Pradesh,Female,50-54 years,Non-communicable diseases,Rate,2010,362.474257348544,505.65042630088595,241.6407380576911
Deaths,Andhra Pradesh,Both,50-54 years,Non-communicable diseases,Rate,2010,471.8538189381343,615.125907443048,353.4393559965197
Deaths,Andhra Pradesh,Male,55-59 years,Non-communicable diseases,Number,2010,7571.141864866005,11020.62000253672,5041.410797190903
Deaths,Andhra Pradesh,Female,55-59 years,Non-communicable diseases,Number,2010,5954.197969852381,8218.9513894417,4074.606466537603
Deaths,Andhra Pradesh,Both,55-59 years,Non-communicable diseases,Number,2010,13525.33983471839,17684.346939220995,10136.705928134224
Deaths,Andhra Pradesh,Male,55-59 years,Non-communicable diseases,Rate,2010,822.9177715011173,1197.8462713970891,547.9578394506058
Deaths,Andhra Pradesh,Female,55-59 years,Non-communicable diseases,Rate,2010,587.7756444416234,811.343437692791,402.2295620403299
Deaths,Andhra Pradesh,Both,55-59 years,Non-communicable diseases,Rate,2010,699.6921681464843,914.8457046821262,524.3915373211935
Deaths,Andhra Pradesh,Male,60-64 years,Non-communicable diseases,Number,2010,10718.749908523256,15123.126549497252,7232.082808654659
Deaths,Andhra Pradesh,Female,60-64 years,Non-communicable diseases,Number,2010,9105.888394836484,12280.176176340048,6332.780203160849
Deaths,Andhra Pradesh,Both,60-64 years,Non-communicable diseases,Number,2010,19824.63830335976,25249.33196925906,15218.084537220577
Deaths,Andhra Pradesh,Male,60-64 years,Non-communicable diseases,Rate,2010,1351.7194855747275,1907.1463570124777,912.023075188564
Deaths,Andhra Pradesh,Female,60-64 years,Non-communicable diseases,Rate,2010,1016.0035682754121,1370.1796324768427,706.5897367206697
Deaths,Andhra Pradesh,Both,60-64 years,Non-communicable diseases,Rate,2010,1173.5991385935479,1494.735681717988,900.8956748985975
Deaths,Andhra Pradesh,Male,65-69 years,Non-communicable diseases,Number,2010,11909.02888356929,16491.983327350878,8416.031117653762
Deaths,Andhra Pradesh,Female,65-69 years,Non-communicable diseases,Number,2010,11637.06646122788,15406.34648430469,8494.26602430928
Deaths,Andhra Pradesh,Both,65-69 years,Non-communicable diseases,Number,2010,23546.095344797184,29616.61200890773,18478.878242826264
Deaths,Andhra Pradesh,Male,65-69 years,Non-communicable diseases,Rate,2010,1901.0244493862072,2632.596144545346,1343.441272825243
Deaths,Andhra Pradesh,Female,65-69 years,Non-communicable diseases,Rate,2010,1687.4605967877521,2234.034042801243,1231.7313184050029
Deaths,Andhra Pradesh,Both,65-69 years,Non-communicable diseases,Rate,2010,1789.1173716294297,2250.3771541744777,1404.0919136841435
Deaths,Andhra Pradesh,Male,Age-standardized,Non-communicable diseases,Rate,2010,602.2823320534636,787.6457191670478,449.2019222926061
Deaths,Andhra Pradesh,Female,Age-standardized,Non-communicable diseases,Rate,2010,423.8692987774179,552.4986299401322,311.837569367612
Deaths,Andhra Pradesh,Both,Age-standardized,Non-communicable diseases,Rate,2010,504.68503267547686,623.6109362339826,406.8549980274008
Deaths,Andhra Pradesh,Male,<20 years,Non-communicable diseases,Number,2010,3670.0467441000164,4658.666799613713,2881.2933126361204
Deaths,Andhra Pradesh,Female,<20 years,Non-communicable diseases,Number,2010,3131.7766940180973,3862.0093748960785,2358.934632503476
Deaths,Andhra Pradesh,Both,<20 years,Non-communicable diseases,Number,2010,6801.823438118103,8173.293979252601,5417.718300004026
Deaths,Andhra Pradesh,Male,<20 years,Non-communicable diseases,Rate,2010,38.42795215249335,48.77949447313265,30.16915294969403
Deaths,Andhra Pradesh,Female,<20 years,Non-communicable diseases,Rate,2010,34.75509510224764,42.85889966761136,26.178430170082294
Deaths,Andhra Pradesh,Both,<20 years,Non-communicable diseases,Rate,2010,36.644898148764945,44.0337106857469,29.188016582399847
Deaths,Andhra Pradesh,Male,65-74 years,Non-communicable diseases,Number,2010,24278.720488764506,33668.620947607684,17120.206937451643
Deaths,Andhra Pradesh,Female,65-74 years,Non-communicable diseases,Number,2010,25325.16387347128,33037.08243444763,18553.475532201366
Deaths,Andhra Pradesh,Both,65-74 years,Non-communicable diseases,Number,2010,49603.88436223579,62395.86365778674,39238.70436235206
Deaths,Andhra Pradesh,Male,65-74 years,Non-communicable diseases,Rate,2010,2251.065755159549,3121.67520004527,1587.3452464670431
Deaths,Andhra Pradesh,Female,65-74 years,Non-communicable diseases,Rate,2010,2053.127860549811,2678.338221870234,1504.1425878035452
Deaths,Andhra Pradesh,Both,65-74 years,Non-communicable diseases,Rate,2010,2145.4640873117837,2698.741971435201,1697.14997372589
Deaths,Andhra Pradesh,Male,75+ years,Non-communicable diseases,Number,2010,38906.15887838532,49480.00231888348,30156.180093947776
Deaths,Andhra Pradesh,Female,75+ years,Non-communicable diseases,Number,2010,32333.135303610434,41487.34514794912,23794.58747661395
Deaths,Andhra Pradesh,Both,75+ years,Non-communicable diseases,Number,2010,71239.29418199572,87317.16362964819,58299.103641533075
Deaths,Andhra Pradesh,Male,75+ years,Non-communicable diseases,Rate,2010,6951.570888032842,8840.855884409611,5388.165516175548
Deaths,Andhra Pradesh,Female,75+ years,Non-communicable diseases,Rate,2010,4775.592335105584,6127.665802651137,3514.451923801782
Deaths,Andhra Pradesh,Both,75+ years,Non-communicable diseases,Rate,2010,5760.32238982795,7060.359292544051,4713.994374443071
Deaths,Arunachal Pradesh,Male,25-29 years,Non-communicable diseases,Number,2010,50.794568868193245,64.07652863260655,37.96873741002933
Deaths,Arunachal Pradesh,Female,25-29 years,Non-communicable diseases,Number,2010,32.087249862517275,45.185372282880074,21.65167062201607
Deaths,Arunachal Pradesh,Both,25-29 years,Non-communicable diseases,Number,2010,82.88181873071055,100.11959589156386,67.92825277498285
Deaths,Arunachal Pradesh,Male,25-29 years,Non-communicable diseases,Rate,2010,82.72037394191047,104.35041634358265,61.83314922526183
Deaths,Arunachal Pradesh,Female,25-29 years,Non-communicable diseases,Rate,2010,54.70160359563983,77.03098063966051,36.91126876324851
Deaths,Arunachal Pradesh,Both,25-29 years,Non-communicable diseases,Rate,2010,69.03145203828166,83.38862717692409,56.57677395709697
Deaths,Arunachal Pradesh,Male,30-34 years,Non-communicable diseases,Number,2010,64.76443715066573,80.23809285538148,51.230087610464125
Deaths,Arunachal Pradesh,Female,30-34 years,Non-communicable diseases,Number,2010,34.39075504283923,48.45004944928825,22.792554375866967
Deaths,Arunachal Pradesh,Both,30-34 years,Non-communicable diseases,Number,2010,99.15519219350494,118.61196246877675,81.63724476034251
Deaths,Arunachal Pradesh,Male,30-34 years,Non-communicable diseases,Rate,2010,121.29824982794997,150.2790831061868,95.94957107749623
Deaths,Arunachal Pradesh,Female,30-34 years,Non-communicable diseases,Rate,2010,68.85635088932277,97.00553539256674,45.63470967164608
Deaths,Arunachal Pradesh,Both,30-34 years,Non-communicable diseases,Rate,2010,95.9519549170347,114.78016857871194,78.99992986255762
Deaths,Arunachal Pradesh,Male,35-39 years,Non-communicable diseases,Number,2010,93.75441349848661,120.31167708677448,72.44735273573042
Deaths,Arunachal Pradesh,Female,35-39 years,Non-communicable diseases,Number,2010,43.33054493496463,59.349994157093114,30.190370961259234
Deaths,Arunachal Pradesh,Both,35-39 years,Non-communicable diseases,Number,2010,137.0849584334511,164.78290815339116,111.34392787749738
Deaths,Arunachal Pradesh,Male,35-39 years,Non-communicable diseases,Rate,2010,197.53715479434464,253.49234764975634,152.64394920490307
Deaths,Arunachal Pradesh,Female,35-39 years,Non-communicable diseases,Rate,2010,99.69052378826794,136.5464480825618,69.45894400837417
Deaths,Arunachal Pradesh,Both,35-39 years,Non-communicable diseases,Rate,2010,150.76421921464345,181.22605697637292,122.45457519609401
Deaths,Arunachal Pradesh,Male,40-44 years,Non-communicable diseases,Number,2010,113.05514925928166,150.7688215044943,84.51974999333406
Deaths,Arunachal Pradesh,Female,40-44 years,Non-communicable diseases,Number,2010,51.64852799751809,69.51445533218077,36.79559295713526
Deaths,Arunachal Pradesh,Both,40-44 years,Non-communicable diseases,Number,2010,164.7036772567999,203.0351987348985,130.5236457359797
Deaths,Arunachal Pradesh,Male,40-44 years,Non-communicable diseases,Rate,2010,271.64589014689255,362.26329355470637,203.08179567545972
Deaths,Arunachal Pradesh,Female,40-44 years,Non-communicable diseases,Rate,2010,146.3270815746591,196.94360653412642,104.24676057535302
Deaths,Arunachal Pradesh,Both,40-44 years,Non-communicable diseases,Rate,2010,214.1366944554036,263.9727724317832,169.69810578419794
Deaths,Arunachal Pradesh,Male,45-49 years,Non-communicable diseases,Number,2010,139.869906829452,193.13859034210412,101.0534543893994
Deaths,Arunachal Pradesh,Female,45-49 years,Non-communicable diseases,Number,2010,68.47367850786522,91.94931010174433,49.13886861827569
Deaths,Arunachal Pradesh,Both,45-49 years,Non-communicable diseases,Number,2010,208.34358533731688,261.6397842618137,163.6783006160858
Deaths,Arunachal Pradesh,Male,45-49 years,Non-communicable diseases,Rate,2010,410.7192357561404,567.1393941589727,296.73715024304755
Deaths,Arunachal Pradesh,Female,45-49 years,Non-communicable diseases,Rate,2010,256.8742053351641,344.94139176105625,184.34102128657685
Deaths,Arunachal Pradesh,Both,45-49 years,Non-communicable diseases,Rate,2010,343.1706007797821,430.9567861551871,269.60072068499244
Deaths,Arunachal Pradesh,Male,50-54 years,Non-communicable diseases,Number,2010,165.30606496686514,227.78435802576703,116.14683843463916
Deaths,Arunachal Pradesh,Female,50-54 years,Non-communicable diseases,Number,2010,70.69296842790037,95.1835755683489,50.90582127171993
Deaths,Arunachal Pradesh,Both,50-54 years,Non-communicable diseases,Number,2010,235.99903339476563,299.0644693397895,182.11896063257805
Deaths,Arunachal Pradesh,Male,50-54 years,Non-communicable diseases,Rate,2010,661.2857362695131,911.2221438332641,464.6305480988975
Deaths,Arunachal Pradesh,Female,50-54 years,Non-communicable diseases,Rate,2010,376.1136820632506,506.4130970178393,270.83847662285785
Deaths,Arunachal Pradesh,Both,50-54 years,Non-communicable diseases,Rate,2010,538.8928337278198,682.899828154128,415.8601895910644
Deaths,Arunachal Pradesh,Male,55-59 years,Non-communicable diseases,Number,2010,174.29990459898838,240.83331860207315,120.25141933109884
Deaths,Arunachal Pradesh,Female,55-59 years,Non-communicable diseases,Number,2010,83.38766981273888,113.13087698401986,60.132889729808426
Deaths,Arunachal Pradesh,Both,55-59 years,Non-communicable diseases,Number,2010,257.6875744117272,324.7018698314531,198.26969417432716
Deaths,Arunachal Pradesh,Male,55-59 years,Non-communicable diseases,Rate,2010,978.2300991688714,1351.6381531091324,674.8916938772736
Deaths,Arunachal Pradesh,Female,55-59 years,Non-communicable diseases,Rate,2010,608.4803595348518,825.5167323456408,438.7900806537911
Deaths,Arunachal Pradesh,Both,55-59 years,Non-communicable diseases,Rate,2010,817.4813735371102,1030.0757851667852,628.9856322891272
Deaths,Arunachal Pradesh,Male,60-64 years,Non-communicable diseases,Number,2010,185.8273601592434,250.1880455244372,131.04499094098315
Deaths,Arunachal Pradesh,Female,60-64 years,Non-communicable diseases,Number,2010,112.57621658769408,147.96468785669316,84.2608240908005
Deaths,Arunachal Pradesh,Both,60-64 years,Non-communicable diseases,Number,2010,298.40357674693723,369.6463705520841,236.28199867397467
Deaths,Arunachal Pradesh,Male,60-64 years,Non-communicable diseases,Rate,2010,1544.4460791440538,2079.3598188544847,1089.1395232479836
Deaths,Arunachal Pradesh,Female,60-64 years,Non-communicable diseases,Rate,2010,1099.8332889966873,1445.5672275504778,823.2010463876848
Deaths,Arunachal Pradesh,Both,60-64 years,Non-communicable diseases,Rate,2010,1340.0719854024292,1660.0094110219713,1061.096152163119
Deaths,Arunachal Pradesh,Male,65-69 years,Non-communicable diseases,Number,2010,198.0899912902272,260.2872623244724,142.9757609342093
Deaths,Arunachal Pradesh,Female,65-69 years,Non-communicable diseases,Number,2010,137.852663410425,176.5185870250959,105.48378535713502
Deaths,Arunachal Pradesh,Both,65-69 years,Non-communicable diseases,Number,2010,335.94265470065193,405.85938282653524,272.0453928222602
Deaths,Arunachal Pradesh,Male,65-69 years,Non-communicable diseases,Rate,2010,2432.0821034070295,3195.719219941184,1755.408171428639
Deaths,Arunachal Pradesh,Female,65-69 years,Non-communicable diseases,Rate,2010,1827.919440919903,2340.6276594470464,1398.7097324486494
Deaths,Arunachal Pradesh,Both,65-69 years,Non-communicable diseases,Rate,2010,2141.620130806206,2587.3362979536023,1734.2778048842504
Deaths,Arunachal Pradesh,Male,Age-standardized,Non-communicable diseases,Rate,2010,645.5032221846409,825.7082036657789,489.83077870590415
Deaths,Arunachal Pradesh,Female,Age-standardized,Non-communicable diseases,Rate,2010,472.8309919458325,595.8249657577843,361.27645724511956
Deaths,Arunachal Pradesh,Both,Age-standardized,Non-communicable diseases,Rate,2010,563.0939302208785,671.2249424732277,466.42851825669607
Deaths,Arunachal Pradesh,Male,<20 years,Non-communicable diseases,Number,2010,99.7777503749463,129.71720146093344,71.14045058455424
Deaths,Arunachal Pradesh,Female,<20 years,Non-communicable diseases,Number,2010,75.74157623680294,101.21766738842992,52.95647409899381
Deaths,Arunachal Pradesh,Both,<20 years,Non-communicable diseases,Number,2010,175.51932661174934,226.52853969271303,129.3744556145512
Deaths,Arunachal Pradesh,Male,<20 years,Non-communicable diseases,Rate,2010,30.741900163518896,39.966357648051286,21.91864039066631
Deaths,Arunachal Pradesh,Female,<20 years,Non-communicable diseases,Rate,2010,24.07788871352043,32.17661755019754,16.834612551889766
Deaths,Arunachal Pradesh,Both,<20 years,Non-communicable diseases,Rate,2010,27.46201170575039,35.44298812454196,20.242117395829062
Deaths,Arunachal Pradesh,Male,65-74 years,Non-communicable diseases,Number,2010,429.64624075330653,562.067914797094,309.1667549536294
Deaths,Arunachal Pradesh,Female,65-74 years,Non-communicable diseases,Number,2010,313.0627745392781,397.1424438165235,240.5615084814919
Deaths,Arunachal Pradesh,Both,65-74 years,Non-communicable diseases,Number,2010,742.7090152925854,896.6353967212007,604.2585557428289
Deaths,Arunachal Pradesh,Male,65-74 years,Non-communicable diseases,Rate,2010,2943.440256585451,3850.640760752603,2118.0538457240045
Deaths,Arunachal Pradesh,Female,65-74 years,Non-communicable diseases,Rate,2010,2258.822353843057,2865.4771589270294,1735.7084809328705
Deaths,Arunachal Pradesh,Both,65-74 years,Non-communicable diseases,Rate,2010,2609.999057134688,3150.9211438802954,2123.461851520758
Deaths,Arunachal Pradesh,Male,75+ years,Non-communicable diseases,Number,2010,555.9927586706432,689.3984064827525,433.9689154247597
Deaths,Arunachal Pradesh,Female,75+ years,Non-communicable diseases,Number,2010,432.87825615229065,541.3000656115938,333.22608468578824
Deaths,Arunachal Pradesh,Both,75+ years,Non-communicable diseases,Number,2010,988.8710148229328,1164.682206987898,833.6401962221496
Deaths,Arunachal Pradesh,Male,75+ years,Non-communicable diseases,Rate,2010,6682.227256931311,8285.569822345415,5215.677488760363
Deaths,Arunachal Pradesh,Female,75+ years,Non-communicable diseases,Rate,2010,5454.494198521762,6820.666147063674,4198.82431118303
Deaths,Arunachal Pradesh,Both,75+ years,Non-communicable diseases,Rate,2010,6082.872064263332,7164.344747125395,5127.9960533120775
Deaths,Maharashtra,Male,25-29 years,Non-communicable diseases,Number,2010,3713.136512958142,4156.264801415861,3309.0029425597295
Deaths,Maharashtra,Female,25-29 years,Non-communicable diseases,Number,2010,1556.4029399448048,1833.4685482017867,1326.9338163258833
Deaths,Maharashtra,Both,25-29 years,Non-communicable diseases,Number,2010,5269.539452902949,5816.7794859365,4763.084156897574
Deaths,Maharashtra,Male,25-29 years,Non-communicable diseases,Rate,2010,70.0126079867124,78.36796121419093,62.392515070701315
Deaths,Maharashtra,Female,25-29 years,Non-communicable diseases,Rate,2010,31.876807418693197,37.551409290792044,27.177032781672754
Deaths,Maharashtra,Both,25-29 years,Non-communicable diseases,Rate,2010,51.73274443652989,57.10517385420264,46.76071175114226
Deaths,Maharashtra,Male,30-34 years,Non-communicable diseases,Number,2010,5028.257229911393,5598.644595468713,4446.091125906758
Deaths,Maharashtra,Female,30-34 years,Non-communicable diseases,Number,2010,2109.686614145197,2508.089327485104,1733.9857648930304
Deaths,Maharashtra,Both,30-34 years,Non-communicable diseases,Number,2010,7137.943844056596,7918.14216549129,6349.306711010951
Deaths,Maharashtra,Male,30-34 years,Non-communicable diseases,Rate,2010,107.91468338555974,120.15613587034565,95.42043977014862
Deaths,Maharashtra,Female,30-34 years,Non-communicable diseases,Rate,2010,48.32045943691458,57.44551242839777,39.71537206280743
Deaths,Maharashtra,Both,30-34 years,Non-communicable diseases,Rate,2010,79.08635337321614,87.73072512763271,70.34848202680304
Deaths,Maharashtra,Male,35-39 years,Non-communicable diseases,Number,2010,8203.817040077509,9202.057959988215,7216.514123279086
Deaths,Maharashtra,Female,35-39 years,Non-communicable diseases,Number,2010,2995.651626982443,3469.415204314237,2535.7572313272153
Deaths,Maharashtra,Both,35-39 years,Non-communicable diseases,Number,2010,11199.468667059959,12369.562524353138,9975.996619813553
Deaths,Maharashtra,Male,35-39 years,Non-communicable diseases,Rate,2010,195.54061428068292,219.33400724957448,172.007932129345
Deaths,Maharashtra,Female,35-39 years,Non-communicable diseases,Rate,2010,75.6006315040274,87.55690349082371,63.994373144900166
Deaths,Maharashtra,Both,35-39 years,Non-communicable diseases,Rate,2010,137.2833285142676,151.62636425807634,122.28598176654516
Deaths,Maharashtra,Male,40-44 years,Non-communicable diseases,Number,2010,9166.919189006505,10191.843630946334,8177.035996175652
Deaths,Maharashtra,Female,40-44 years,Non-communicable diseases,Number,2010,3475.539626345627,3985.6091466791686,2961.9681912155897
Deaths,Maharashtra,Both,40-44 years,Non-communicable diseases,Number,2010,12642.45881535215,13890.137580885039,11399.568699398542
Deaths,Maharashtra,Male,40-44 years,Non-communicable diseases,Rate,2010,248.14808874066432,275.8927471288358,221.35199538445084
Deaths,Maharashtra,Female,40-44 years,Non-communicable diseases,Rate,2010,100.94188450454948,115.75609586341571,86.0259652335497
Deaths,Maharashtra,Both,40-44 years,Non-communicable diseases,Rate,2010,177.13367150736326,194.61491655854306,159.71952029401484
Deaths,Maharashtra,Male,45-49 years,Non-communicable diseases,Number,2010,12396.309055631953,13817.272217370692,11127.356899955483
Deaths,Maharashtra,Female,45-49 years,Non-communicable diseases,Number,2010,5680.064894911508,6373.049732296914,5007.465623610241
Deaths,Maharashtra,Both,45-49 years,Non-communicable diseases,Number,2010,18076.37395054345,19625.257015492036,16560.182201897976
Deaths,Maharashtra,Male,45-49 years,Non-communicable diseases,Rate,2010,400.02091278027774,445.87447922775436,359.0726436374084
Deaths,Maharashtra,Female,45-49 years,Non-communicable diseases,Rate,2010,200.05360534567956,224.46074113263785,176.36445536831977
Deaths,Maharashtra,Both,45-49 years,Non-communicable diseases,Rate,2010,304.4089868487414,330.49242182514547,278.87607879227136
Deaths,Maharashtra,Male,50-54 years,Non-communicable diseases,Number,2010,14797.51296641694,16376.697406504461,13196.931724183449
Deaths,Maharashtra,Female,50-54 years,Non-communicable diseases,Number,2010,5878.924426936344,6557.472923203055,5189.266760347905
Deaths,Maharashtra,Both,50-54 years,Non-communicable diseases,Number,2010,20676.437393353277,22494.015529952176,18991.52070400075
Deaths,Maharashtra,Male,50-54 years,Non-communicable diseases,Rate,2010,597.2708868080938,661.0113878710234,532.6667482527295
Deaths,Maharashtra,Female,50-54 years,Non-communicable diseases,Rate,2010,257.4414374823935,287.1554612721929,227.24093681873646
Deaths,Maharashtra,Both,50-54 years,Non-communicable diseases,Rate,2010,434.27693464286693,472.4523826961083,398.8878373307812
Deaths,Maharashtra,Male,55-59 years,Non-communicable diseases,Number,2010,20182.07775721325,22264.776413062933,18131.701894084137
Deaths,Maharashtra,Female,55-59 years,Non-communicable diseases,Number,2010,10249.412265954983,11388.445599417091,9090.82297802678
Deaths,Maharashtra,Both,55-59 years,Non-communicable diseases,Number,2010,30431.490023168233,32860.91928275527,28153.247984475674
Deaths,Maharashtra,Male,55-59 years,Non-communicable diseases,Rate,2010,994.3726658501859,1096.9874035146302,893.3504748973307
Deaths,Maharashtra,Female,55-59 years,Non-communicable diseases,Rate,2010,513.3892135920763,570.4429657631811,455.3559110015067
Deaths,Maharashtra,Both,55-59 years,Non-communicable diseases,Rate,2010,755.8645683156052,816.2073085873777,699.2770521018489
Deaths,Maharashtra,Male,60-64 years,Non-communicable diseases,Number,2010,25209.378506745034,27751.45886371562,22877.772784672234
Deaths,Maharashtra,Female,60-64 years,Non-communicable diseases,Number,2010,16300.649371201847,17974.936210803313,14443.069530992569
Deaths,Maharashtra,Both,60-64 years,Non-communicable diseases,Number,2010,41510.02787794693,44696.98172881144,38579.7310899719
Deaths,Maharashtra,Male,60-64 years,Non-communicable diseases,Rate,2010,1536.8952482880827,1691.8737306155708,1394.7483978936461
Deaths,Maharashtra,Female,60-64 years,Non-communicable diseases,Rate,2010,913.1366258686685,1006.9275295703947,809.0779378407511
Deaths,Maharashtra,Both,60-64 years,Non-communicable diseases,Rate,2010,1211.8277355309967,1304.8664364369713,1126.2817818774206
Deaths,Maharashtra,Male,65-69 years,Non-communicable diseases,Number,2010,33166.553938839694,36753.296182776765,30008.695755698835
Deaths,Maharashtra,Female,65-69 years,Non-communicable diseases,Number,2010,25042.074298871754,27488.41391014443,22254.636618872017
Deaths,Maharashtra,Both,65-69 years,Non-communicable diseases,Number,2010,58208.62823771146,62382.88855027055,54000.74444488591
Deaths,Maharashtra,Male,65-69 years,Non-communicable diseases,Rate,2010,2424.3976862072986,2686.5801732168966,2193.5656230784225
Deaths,Maharashtra,Female,65-69 years,Non-communicable diseases,Rate,2010,1653.9652487988437,1815.5397515942177,1469.8620870204363
Deaths,Maharashtra,Both,65-69 years,Non-communicable diseases,Rate,2010,2019.6633120941904,2164.4975173253747,1873.6624738126307
Deaths,Maharashtra,Male,Age-standardized,Non-communicable diseases,Rate,2010,616.09113013996,674.2413968194998,561.4407409026783
Deaths,Maharashtra,Female,Age-standardized,Non-communicable diseases,Rate,2010,431.38833629436476,476.1307052125514,376.009929690231
Deaths,Maharashtra,Both,Age-standardized,Non-communicable diseases,Rate,2010,521.7819332672433,554.8240153263268,481.3036577919227
Deaths,Maharashtra,Male,<20 years,Non-communicable diseases,Number,2010,5226.249221933276,6357.134293237413,4361.23615602746
Deaths,Maharashtra,Female,<20 years,Non-communicable diseases,Number,2010,4573.483399844238,5660.623990750967,3801.6363840481436
Deaths,Maharashtra,Both,<20 years,Non-communicable diseases,Number,2010,9799.732621777512,11640.475982002963,8311.307638230779
Deaths,Maharashtra,Male,<20 years,Non-communicable diseases,Rate,2010,23.642157397634236,28.75797980085993,19.72906902646956
Deaths,Maharashtra,Female,<20 years,Non-communicable diseases,Rate,2010,23.23422574754202,28.75712103328929,19.31308594233711
Deaths,Maharashtra,Both,<20 years,Non-communicable diseases,Rate,2010,23.450009735226597,27.854767638663233,19.888322727893268
Deaths,Maharashtra,Male,65-74 years,Non-communicable diseases,Number,2010,65144.71740891829,71810.68998120855,58669.64833549825
Deaths,Maharashtra,Female,65-74 years,Non-communicable diseases,Number,2010,53401.442448810485,58702.127262103284,47177.01653895429
Deaths,Maharashtra,Both,65-74 years,Non-communicable diseases,Number,2010,118546.15985772874,126567.0252908863,110243.99887887505
Deaths,Maharashtra,Male,65-74 years,Non-communicable diseases,Rate,2010,2796.397822645686,3082.540919559579,2518.449436673972
Deaths,Maharashtra,Female,65-74 years,Non-communicable diseases,Rate,2010,2026.1871267117544,2227.308647759539,1790.0165090021098
Deaths,Maharashtra,Both,65-74 years,Non-communicable diseases,Rate,2010,2387.5610294453077,2549.104058368513,2220.3526100660424
Deaths,Maharashtra,Male,75+ years,Non-communicable diseases,Number,2010,76004.93288985976,84051.04678937765,67624.04969168392
Deaths,Maharashtra,Female,75+ years,Non-communicable diseases,Number,2010,68226.58083698634,76328.56445139607,57986.637400544096
Deaths,Maharashtra,Both,75+ years,Non-communicable diseases,Number,2010,144231.51372684605,155671.32926529422,130924.4158653177
Deaths,Maharashtra,Male,75+ years,Non-communicable diseases,Rate,2010,6808.666617005854,7529.452821549477,6057.891141220153
Deaths,Maharashtra,Female,75+ years,Non-communicable diseases,Rate,2010,5454.259625798602,6101.959123191574,4635.644514639893
Deaths,Maharashtra,Both,75+ years,Non-communicable diseases,Rate,2010,6092.95982248537,6576.226860675192,5530.8107433477335
Deaths,Madhya Pradesh,Male,25-29 years,Non-communicable diseases,Number,2010,2350.5746433141717,2686.7674747647457,1992.30276978074
Deaths,Madhya Pradesh,Female,25-29 years,Non-communicable diseases,Number,2010,1300.77545917479,1510.788302208587,1089.9074675258578
Deaths,Madhya Pradesh,Both,25-29 years,Non-communicable diseases,Number,2010,3651.350102488961,4093.3040515632724,3208.9747768843395
Deaths,Madhya Pradesh,Male,25-29 years,Non-communicable diseases,Rate,2010,74.47195135495322,85.12336217523271,63.12102250292974
Deaths,Madhya Pradesh,Female,25-29 years,Non-communicable diseases,Rate,2010,44.58530867647107,51.78369742730542,37.35760889835604
Deaths,Madhya Pradesh,Both,25-29 years,Non-communicable diseases,Rate,2010,60.116205206746095,67.39258067026918,52.83289215650733
Deaths,Madhya Pradesh,Male,30-34 years,Non-communicable diseases,Number,2010,2543.351597271254,2917.9369486255055,2111.3315538496013
